,0,1,2
0,-485.4120602410832,964.390797821521,0.5
1,-402.24551000168896,798.0553453570872,0.625
2,-384.9997346383712,763.5636928859116,0.5
3,-357.06392994822176,707.6919746905176,0.625
4,-339.5291325600997,672.6223542110567,0.375
5,-291.73751759841423,577.039347908883,0.375
6,-286.9521523465151,567.4686517786915,0.5
7,-217.831131510023,429.23110766755656,0.375
8,-217.831131510023,429.23110766755656,0.0
9,-196.44695248083437,386.488785730535,0.5
10,-195.98365584576553,385.568795331985,0.125
11,-194.68735558885047,383.0313766861394,0.125
12,-194.07097375311906,381.9706679860258,0.25
13,-194.07097375311906,381.9706679860258,0.0
14,-194.07097375311906,381.9706679860258,0.0
15,-194.07097375311906,381.9706679860258,0.0
16,-193.9525033053956,381.897792614491,0.125
17,-193.9525033053956,381.897792614491,0.0
18,-193.9525033053956,381.897792614491,0.0
19,-196.40985445240372,386.4142984390212,0.25
20,-196.8070301552856,387.2039989346325,0.25
21,-196.1909190187921,385.97822442256364,0.125
22,-194.71142628044353,383.09753249902354,0.25
23,-194.71142628044353,383.09753249902354,0.0
24,-196.92143155507935,387.43478221645984,0.25
25,-194.4549421161212,382.6555372791317,0.125
26,-194.5916508410949,382.886671790671,0.125
27,-193.8009833338816,383.1963316989728,0.25
28,-193.8009833338816,383.1963316989728,0.0
29,-193.8009833338816,383.1963316989728,0.0
30,-194.7512426835644,383.4846266926825,0.375
31,-194.33759031999816,382.3004291374136,0.375
32,-194.33759031999816,382.3004291374136,0.0
33,-194.33759031999816,382.3004291374136,0.0
34,-194.84884975444768,383.30588561661506,0.125
35,-196.1186556178514,385.82941296422234,0.125
36,-193.54517454306654,380.9311610585002,0.125
37,-193.51364048942352,380.91440949949674,0.125
38,-194.43364968320762,382.5005463991626,0.25
39,-195.8743050207105,385.34035122930516,0.25
40,-194.5091813322575,382.6582862228534,0.125
41,-194.5091813322575,382.6582862228534,0.0
42,-194.68958014270265,383.00502342459265,0.125
43,-196.51210758605964,386.6129802952055,0.25
44,-196.11124599252543,385.8147646412622,0.125
45,-194.61548086807542,382.85460284476324,0.125
46,-195.77614190141114,385.14385418486785,0.125
47,-197.6737744857464,388.9285965621972,0.25
48,-193.22529563830471,380.3636642601551,0.375
49,-193.22529563830471,380.3636642601551,0.0
50,-193.22529563830471,380.3636642601551,0.0
51,-193.22529563830471,380.3636642601551,0.0
52,-194.4522800272695,382.5118071238023,0.125
53,-194.4522800272695,382.5118071238023,0.0
54,-194.4522800272695,382.5118071238023,0.0
55,-194.26942871890844,382.1501624488966,0.25
56,-192.87378445340775,379.56373328275254,0.125
57,-192.60562967230655,380.24237551821545,0.125
58,-197.44424813712004,388.4681884532817,0.25
59,-197.17738006659667,387.93405348736644,0.375
60,-197.09568761663908,387.77092188668564,0.125
61,-195.03771207056474,383.6517003403578,0.375
62,-196.34820859808428,386.27046167547536,0.125
63,-195.48059178526276,384.5366047185277,0.125
64,-194.48158691957275,382.5407207943816,0.125
65,-192.36029101869295,378.31052241299284,0.25
66,-190.16890816952744,374.00663986789846,0.125
67,-190.002863191606,373.71870641920606,0.125
68,-190.0968757976828,373.8842006456018,0.125
69,-190.0968757976828,373.8842006456018,0.0
70,-191.27208601774757,376.1549475737674,0.25
71,-190.62177075514003,374.88537592651335,0.125
72,-190.62177075514003,374.88537592651335,0.0
73,-190.62177075514003,374.88537592651335,0.0
74,-190.62177075514003,374.88537592651335,0.0
75,-189.58941199926085,373.01905175774766,0.25
76,-189.58941199926085,373.01905175774766,0.0
77,-191.687795513743,376.9718102466136,0.25
78,-191.08071290266915,375.7689723575932,0.125
79,-191.08071290266915,375.7689723575932,0.0
80,-192.71278726108665,379.0103496571042,0.25
81,-190.6113887316887,374.85835461629495,0.25
82,-190.42010131879465,374.4914729471448,0.125
83,-191.68129636550194,376.9622307343951,0.125
84,-191.68129636550194,376.9622307343951,0.0
85,-189.67887704806387,373.49623295462163,0.125
86,-189.67887704806387,373.49623295462163,0.0
87,-189.62621763887014,373.9932800715469,0.125
88,-189.62621763887014,373.9932800715469,0.0
89,-190.43109586052915,374.4947744273451,0.125
90,-189.99551460693533,373.6456447551525,0.25
91,-189.9784749941183,373.5856461231354,0.25
92,-190.11693703386226,373.8555978013097,0.125
93,-190.61499203236275,374.8324627330878,0.125
94,-189.9557306019949,373.544255883515,0.125
95,-189.9557306019949,373.544255883515,0.0
96,-190.2866565370042,374.18665021818623,0.125
97,-190.2866565370042,374.18665021818623,0.0
98,-189.0355513039561,371.93058862827456,0.125
99,-189.284313806861,372.2810963980264,0.125
100,-189.05340401621385,372.0312149576467,0.125
101,-189.78983962744834,373.2083755213181,0.125
102,-189.2928507725478,372.5995415023477,0.25
103,-189.2928507725478,372.5995415023477,0.0
104,-190.52895959039876,374.66431422290725,0.125
105,-191.79342907499768,377.17528164502767,0.125
106,-190.7499067234481,375.10138878657,0.125
107,-189.0857257132227,371.99323324995936,0.125
108,-189.34368593841594,372.48311765226873,0.25
109,-189.34368593841594,372.48311765226873,0.0
110,-210.23215916146847,414.02965620987,0.125
111,-157.98163603426482,309.5403693309628,0.375
