,0,1,2
0,-400.1843030150954,793.936666444451,0.25
1,-372.3080585204591,738.1910213056611,0.25
2,-369.40502069539184,732.3928707403023,0.25
3,-369.08528804473343,731.754756039017,0.125
4,-368.4426790068796,730.4664464192668,0.375
5,-366.0830718725936,725.7672075237354,0.375
6,-364.4647521736814,722.6774143092854,0.25
7,-364.22412206949537,722.3580855895535,0.125
8,-364.45608810812985,722.6632628757694,0.125
9,-364.45608810812985,722.6632628757694,0.0
10,-364.33706212786177,722.4828332477101,0.125
11,-364.0545668754544,722.5821643189889,0.125
12,-364.0545668754544,722.5821643189889,0.0
13,-364.072573697835,722.4835970102788,0.125
14,-364.072573697835,722.4835970102788,0.0
15,-366.74595549347936,727.0841988170758,0.25
16,-364.9711580312367,723.5896668711732,0.25
17,-365.14461081729655,723.9254399978335,0.125
18,-364.5180624380122,722.7891843794706,0.25
19,-364.5180624380122,722.7891843794706,0.0
20,-364.7623643698364,723.2158040718674,0.125
21,-364.4641618264652,722.704260246379,0.125
22,-364.7978247849123,723.2785270805211,0.25
23,-364.20658159096274,722.4373113480301,0.125
24,-364.1024163411711,722.6988703704287,0.125
25,-364.1024163411711,722.6988703704287,0.0
26,-364.41175462763584,722.618130964283,0.125
27,-364.4255758150413,722.6382623743078,0.125
28,-364.4255758150413,722.6382623743078,0.0
29,-364.4764831047375,722.7162398724187,0.125
30,-364.1472510672182,722.5039134104925,0.125
31,-364.1472510672182,722.5039134104925,0.0
32,-364.4587315378686,722.6884263550097,0.125
33,-364.12119934337886,722.5913081465465,0.125
34,-364.12119934337886,722.5913081465465,0.0
35,-364.0331980941721,724.5089232086742,0.125
36,-364.0331980941721,724.5089232086742,0.0
37,-362.47795468916314,718.5793446163298,0.375
38,-361.63722010296374,716.9785329709,0.25
39,-361.94972657288156,717.5589745247264,0.125
40,-361.1571075568222,716.6988352507288,0.375
41,-361.3352877732836,716.7199478740538,0.125
42,-361.70674135628497,717.1442200228845,0.125
43,-361.33844055749154,716.7182698969017,0.125
44,-361.368658087679,716.4665152919493,0.375
45,-360.9707961382249,716.0495804091448,0.125
46,-360.9707961382249,716.0495804091448,0.0
47,-361.4673931055302,716.6228769994549,0.125
48,-361.8467872612964,717.3402022771085,0.125
49,-360.89139227266764,746.1711075541592,0.25
50,-360.89139227266764,746.1711075541592,0.0
51,-363.5002938325232,720.5958495560134,0.25
52,-361.4637356835529,716.669217490421,0.25
53,-361.72660713847455,717.1362551572107,0.125
54,-361.72660713847455,717.1362551572107,0.0
55,-363.6443149589351,720.8841817126354,0.25
56,-362.6849076475042,718.9848921081426,0.25
57,-361.18245526257016,718.7304514262793,0.25
58,-361.45590752303684,716.885114061405,0.25
59,-361.70347300164985,717.1699905143802,0.125
60,-361.3579281673505,716.9825098451917,0.125
61,-361.90193767082104,717.5088058891303,0.125
62,-361.90193767082104,717.5088058891303,0.0
63,-361.6500141777197,717.0879062881688,0.125
64,-362.0942190461454,717.8508930001622,0.25
65,-361.96153754426393,717.5965209530227,0.125
66,-362.05154945193505,717.766310544716,0.125
67,-365.4590857556555,724.5015788877607,0.375
68,-364.11494525796655,721.8223461182461,0.375
69,-362.22090174578506,718.1026514632568,0.25
70,-361.74329956158545,717.2379550714277,0.125
71,-361.34350089963993,717.1051194526551,0.125
72,-361.34350089963993,717.1051194526551,0.0
73,-362.67604698693714,718.9570674499357,0.125
74,-363.0706273548467,719.7408780469265,0.25
75,-362.84151363088046,719.2877075310239,0.25
76,-362.234813893583,718.0888359073979,0.125
77,-362.013798126655,717.6550397723221,0.125
