,0,1,2,3,4,5,6,7
0,10.684378214496967,7.721931546261503,14.912959382331012,3.912254363788592,9.958418544536842,10.593644169053434,2.8530815374786753,23.457346368587878
1,10.684378214496967,7.721931546261503,14.912959382331012,3.912254363788592,9.958418544536842,10.593644169053434,2.8530815374786753,23.457346368587878
2,10.684378214496967,7.721931546261503,14.912959382331012,3.8919488368740676,9.958418544536842,10.593644169053434,2.8530815374786753,23.457346368587878
3,10.684378214496967,7.721931546261503,14.912959382331012,3.8855637855398633,9.958418544536842,10.593644169053434,2.8530815374786753,23.457346368587878
4,10.684378214496967,7.721931546261503,14.912959382331012,4.014664907478074,9.958418544536842,10.516027468575878,2.8530815374786753,23.457346368587878
5,10.846700810537651,7.721931546261503,14.912959382331012,4.014664907478074,9.958418544536842,10.516027468575878,2.8530815374786753,23.457346368587878
6,10.846700810537651,7.721931546261503,14.912959382331012,4.014664907478074,9.958418544536842,10.516027468575878,2.832879233892161,23.457346368587878
7,10.846700810537651,7.721931546261503,14.912959382331012,4.014664907478074,9.956414491307271,10.516027468575878,2.832879233892161,23.457346368587878
8,10.846700810537651,7.721931546261503,14.912959382331012,4.014664907478074,9.956414491307271,10.516027468575878,2.832879233892161,23.457346368587878
9,11.035081894253059,7.721931546261503,14.912959382331012,4.014664907478074,9.956414491307271,10.516027468575878,2.832879233892161,23.457346368587878
10,11.035081894253059,7.721931546261503,14.912959382331012,4.014664907478074,9.956414491307271,10.516027468575878,2.832879233892161,23.457346368587878
11,11.035081894253059,7.721931546261503,14.912959382331012,4.014664907478074,9.956414491307271,10.516027468575878,2.832879233892161,23.457346368587878
12,11.035081894253059,7.670965412216019,14.912959382331012,4.014664907478074,9.956414491307271,10.516027468575878,2.832879233892161,23.457346368587878
13,11.035081894253059,7.670965412216019,14.912959382331012,4.014664907478074,9.956414491307271,10.516027468575878,2.832879233892161,23.457346368587878
14,11.035081894253059,7.670965412216019,14.912959382331012,4.014664907478074,9.956414491307271,10.516027468575878,2.8516314397630893,23.457346368587878
15,11.035081894253059,7.670965412216019,14.912959382331012,3.9701201237016615,9.956414491307271,10.516027468575878,2.8516314397630893,23.457346368587878
16,11.035081894253059,7.670965412216019,14.912959382331012,3.9978643105883123,9.956414491307271,10.516027468575878,2.8516314397630893,23.457346368587878
